date,qobs,qsim
2005-01-01,15.2,10.2756185
2005-01-02,14.7,7.4661748
2005-01-03,13.2,9.0933371
2005-01-04,12.7,7.450932
2005-01-05,11.4,8.5881288
2005-01-06,11.4,7.5871565
2005-01-07,10.1,7.0242362
2005-01-08,9.36,6.4676512
2005-01-09,8.98,6.012339
2005-01-10,7.92,5.5220478
2005-01-11,7.26,5.1557813
2005-01-12,6.95,6.6784868
2005-01-13,7.59,6.2221147
2005-01-14,6.64,5.2447722
2005-01-15,6.06,4.8443864
2005-01-16,5.78,4.5876383
2005-01-17,5.51,4.3601463
2005-01-18,5.51,6.1398046
2005-01-19,6.64,5.0191299
2005-01-20,10.5,24.3393569
2005-01-21,32.8,15.8480097
2005-01-22,17.6,13.6151075
2005-01-23,14.2,10.3496117
2005-01-24,12.7,8.8679233
2005-01-25,11.4,7.9188709
2005-01-26,10.1,7.2699779
2005-01-27,9.36,6.7546237
2005-01-28,8.98,6.3116839
2005-01-29,8.26,5.9173135
2005-01-30,7.59,5.5647905
2005-01-31,8.26,8.0386928
2005-02-01,11.4,6.5764489
2005-02-02,9.36,12.4944544
2005-02-03,26.9,9.0018707
2005-02-04,17.6,6.9392899
2005-02-05,12.7,6.3573841
2005-02-06,10.1,5.914943
2005-02-07,8.62,5.5270591
2005-02-08,7.59,5.185338
2005-02-09,7.26,4.8860154
2005-02-10,8.98,25.7781274
2005-02-11,48.9,37.4397509
2005-02-12,75.3,50.2937113
2005-02-13,88.7,41.9337933
2005-02-14,48.1,32.2048273
2005-02-15,33.5,25.995363
2005-02-16,26.9,21.2164776
2005-02-17,22.1,17.3955943
2005-02-18,19.2,14.3785893
2005-02-19,17.4,12.0772612
2005-02-20,14.7,10.312233
2005-02-21,13.7,9.1127305
2005-02-22,12.3,8.3883766
2005-02-23,11.0,7.8295208
2005-02-24,10.1,7.3347745
2005-02-25,9.36,6.8935763
2005-02-26,8.62,6.4988683
2005-02-27,12.3,6.1446782
2005-02-28,7.26,5.8259258
2005-03-01,6.95,5.5382688
2005-03-02,6.64,5.2779799
2005-03-03,6.35,5.0418464
2005-03-04,6.06,4.8270886
2005-03-05,6.06,4.6312934
2005-03-06,5.78,4.452359
2005-03-07,5.51,4.2884492
2005-03-08,5.51,6.0070881
2005-03-09,5.78,5.9304218
2005-03-10,5.51,4.6700068
2005-03-11,5.25,5.0022425
2005-03-12,6.06,5.5721117
2005-03-13,5.78,5.4527441
2005-03-14,6.06,6.0871348
2005-03-15,7.92,9.5025443
2005-03-16,25.1,16.527178
2005-03-17,43.5,23.5911838
2005-03-18,51.2,36.3796468
2005-03-19,65.5,32.9713384
2005-03-20,43.5,26.441832
2005-03-21,30.8,22.3523699
2005-03-22,24.5,19.1713001
2005-03-23,20.4,16.6538793
2005-03-24,18.1,14.5353933
2005-03-25,20.4,25.2837915
2005-03-26,27.6,18.7719957
2005-03-27,19.8,14.4200483
2005-03-28,16.8,12.4032482
2005-03-29,14.7,10.9048796
2005-03-30,13.2,9.7645614
2005-03-31,11.4,8.7837864
2005-04-01,10.1,8.068073
2005-04-02,8.98,7.5335487
2005-04-03,8.26,7.0827776
2005-04-04,7.59,6.7079503
2005-04-05,7.26,6.387091
2005-04-06,6.95,6.1064439
2005-04-07,6.64,6.3398441
2005-04-08,7.26,6.2847018
2005-04-09,6.35,5.9269856
2005-04-10,6.06,5.5655094
2005-04-11,5.25,5.2953814
2005-04-12,5.25,5.091492
2005-04-13,5.0,4.9045259
2005-04-14,4.76,4.732827
2005-04-15,4.52,4.5747873
2005-04-16,4.3,4.4289919
2005-04-17,4.3,4.3513029
2005-04-18,4.52,4.2120351
2005-04-19,4.08,4.0927537
2005-04-20,3.86,3.9818631
2005-04-21,3.66,3.8785138
2005-04-22,3.46,3.7819908
2005-04-23,3.46,3.6916564
2005-04-24,3.27,3.6069404
2005-04-25,4.52,7.977628
2005-04-26,4.76,5.0554499
2005-04-27,3.86,4.4092251
2005-04-28,4.08,3.9239813
2005-04-29,3.46,3.7004439
2005-04-30,3.27,3.6068177
2005-05-01,3.27,3.5192985
2005-05-02,3.27,3.4373126
2005-05-03,3.27,5.2948297
2005-05-04,5.25,12.3901177
2005-05-05,7.26,7.0286402
2005-05-06,6.35,8.7127305
2005-05-07,6.35,9.779418
2005-05-08,9.36,6.1985791
2005-05-09,6.35,4.9441564
2005-05-10,5.0,4.6913482
2005-05-11,4.52,4.4758863
2005-05-12,4.08,4.3040842
2005-05-13,3.86,4.1464861
2005-05-14,3.86,7.4722838
2005-05-15,5.51,5.283158
2005-05-16,4.08,5.884877
2005-05-17,5.25,5.5888937
2005-05-18,5.0,4.5134339
2005-05-19,3.86,4.1141918
2005-05-20,3.66,3.9666094
2005-05-21,3.46,3.8317102
2005-05-22,3.27,3.7074974
2005-05-23,3.27,5.2710695
2005-05-24,4.52,4.3214429
2005-05-25,3.27,3.6033514
2005-05-26,3.09,3.4948041
2005-05-27,2.92,3.3941517
2005-05-28,2.75,3.3005942
2005-05-29,2.58,3.2134481
2005-05-30,2.58,3.5096206
2005-05-31,3.27,3.1723888
2005-06-01,2.58,3.0267552
2005-06-02,2.43,2.9566863
2005-06-03,2.43,2.8914442
2005-06-04,2.43,2.8302677
2005-06-05,2.58,3.2081005
2005-06-06,3.46,9.0241104
2005-06-07,4.52,6.70821
2005-06-08,4.08,3.6514671
2005-06-09,2.92,2.9935491
2005-06-10,2.58,6.8986367
2005-06-11,5.0,4.0379394
2005-06-12,3.09,2.9969589
2005-06-13,2.58,2.9177685
2005-06-14,3.09,8.6740883
2005-06-15,5.51,4.2828656
2005-06-16,2.58,2.9874174
2005-06-17,2.58,3.2474845
2005-06-18,2.92,2.9415726
2005-06-19,2.28,2.7896489
2005-06-20,2.14,2.7194622
2005-06-21,2.14,4.3175963
2005-06-22,3.66,3.2466391
2005-06-23,2.43,2.6297759
2005-06-24,2.14,2.569119
2005-06-25,2.14,8.9688258
2005-06-26,5.78,4.0661554
2005-06-27,2.92,2.6264251
2005-06-28,2.28,2.5602032
2005-06-29,2.14,2.5503225
2005-06-30,2.92,7.0224879
2005-07-01,5.0,9.7334891
2005-07-02,6.64,4.4756922
2005-07-03,3.66,2.886133
2005-07-04,2.75,4.3903706
2005-07-05,8.98,12.0978538
2005-07-06,6.35,5.1600837
2005-07-07,5.0,3.6500902
2005-07-08,4.76,4.5015101
2005-07-09,3.66,3.4560437
2005-07-10,3.09,3.1559259
2005-07-11,3.46,3.0420667
2005-07-12,2.75,2.9365027
2005-07-13,2.58,2.8393713
2005-07-14,2.43,2.785409
2005-07-15,2.43,2.7055963
2005-07-16,2.43,2.6036444
2005-07-17,2.14,2.5304201
2005-07-18,2.0,2.4622909
2005-07-19,2.43,6.2187174
2005-07-20,3.66,7.472747
2005-07-21,4.3,12.985422
2005-07-22,9.74,6.1976012
2005-07-23,4.52,3.3997355
2005-07-24,3.27,3.2087765
2005-07-25,3.27,3.0461269
2005-07-26,2.75,2.9315416
2005-07-27,2.58,2.8282547
2005-07-28,2.28,2.7323289
2005-07-29,2.28,13.6877334
2005-07-30,8.26,5.970689
2005-07-31,3.46,3.2194242
2005-08-01,2.58,3.0865816
2005-08-02,2.43,6.4600602
2005-08-03,8.62,15.5010542
2005-08-04,7.92,6.382696
2005-08-05,4.3,9.2196283
2005-08-06,8.62,8.2660799
2005-08-07,9.74,9.3388601
2005-08-08,8.62,6.6357273
2005-08-09,6.35,5.1100484
2005-08-10,5.25,4.8137819
2005-08-11,4.76,4.5627701
2005-08-12,4.3,8.9448945
2005-08-13,7.59,5.7444364
2005-08-14,4.76,5.3171244
2005-08-15,4.76,5.2824353
2005-08-16,4.3,4.3787106
2005-08-17,3.86,4.0869548
2005-08-18,3.46,3.890776
2005-08-19,3.09,3.7117344
2005-08-20,2.92,5.5150163
2005-08-21,4.52,4.2150419
2005-08-22,4.3,24.4960002
2005-08-23,46.5,25.7712
2005-08-24,26.3,13.6255199
2005-08-25,15.7,9.8109997
2005-08-26,12.3,8.5267927
2005-08-27,9.36,7.3888408
2005-08-28,7.92,6.6901916
2005-08-29,6.95,6.2343056
2005-08-30,6.06,5.8529963
2005-08-31,5.25,5.5091413
2005-09-01,4.76,5.198409
2005-09-02,4.52,4.9170607
2005-09-03,4.3,4.6618616
2005-09-04,4.08,4.4299289
2005-09-05,3.86,4.2186973
2005-09-06,3.66,4.0260046
2005-09-07,3.46,3.8499035
2005-09-08,3.27,3.6886742
2005-09-09,3.09,3.5407945
2005-09-10,2.92,3.4075746
2005-09-11,4.3,28.3209334
2005-09-12,18.1,17.7020459
2005-09-13,16.3,8.4847304
2005-09-14,8.98,6.1925133
2005-09-15,7.26,12.6030102
2005-09-16,14.7,16.3619677
2005-09-17,17.6,10.6584146
2005-09-18,10.5,7.8579874
2005-09-19,9.36,6.9657735
2005-09-20,8.26,6.3516256
2005-09-21,7.26,5.9541701
2005-09-22,6.64,5.6085859
2005-09-23,6.06,5.2965019
2005-09-24,5.51,5.0141018
2005-09-25,4.76,4.7580565
2005-09-26,5.0,4.7625621
2005-09-27,4.76,4.4928562
2005-09-28,4.76,7.3854283
2005-09-29,6.95,7.52461
2005-09-30,6.35,5.4235565
2005-10-01,4.76,11.6880407
2005-10-02,7.59,7.5272421
2005-10-03,6.06,5.5195386
2005-10-04,5.25,5.06681
2005-10-05,4.52,4.8096475
2005-10-06,4.08,4.5758182
2005-10-07,3.86,4.3628004
2005-10-08,3.66,4.16838
2005-10-09,3.66,3.9906047
2005-10-10,3.46,3.8277501
2005-10-11,3.46,3.6782898
2005-10-12,3.46,3.5408709
2005-10-13,3.46,3.4142917
2005-10-14,3.27,3.2974832
2005-10-15,3.27,3.1894934
2005-10-16,3.09,3.0894728
2005-10-17,2.92,2.9966626
2005-10-18,2.75,2.910384
2005-10-19,2.92,2.8300291
2005-10-20,2.92,2.7550527
2005-10-21,2.92,2.6849652
2005-10-22,2.92,2.6204776
2005-10-23,3.09,4.8036885
2005-10-24,3.27,4.1704962
2005-10-25,2.92,3.5023502
2005-10-26,2.92,2.8940725
2005-10-27,2.58,2.6509139
2005-10-28,2.58,2.5826526
2005-10-29,2.43,2.5187868
2005-10-30,2.43,2.4589107
2005-10-31,2.28,2.4026696
2005-11-01,2.28,2.349745
2005-11-02,2.28,2.3014392
2005-11-03,2.43,2.2729826
2005-11-04,2.28,2.3593654
2005-11-05,2.92,5.3346513
2005-11-06,2.92,3.0200275
2005-11-07,2.43,2.3467102
2005-11-08,2.43,2.2918732
2005-11-09,2.28,2.2403427
2005-11-10,2.28,2.1918072
2005-11-11,2.28,2.1460084
2005-11-12,2.28,2.1027132
2005-11-13,2.28,2.0617107
2005-11-14,2.28,2.0228105
2005-11-15,2.28,5.4970337
2005-11-16,3.66,6.7085536
2005-11-17,4.08,7.5109886
2005-11-18,4.3,3.6622116
2005-11-19,3.27,2.8500327
2005-11-20,4.08,9.5565992
2005-11-21,7.92,5.7161709
2005-11-22,5.51,3.4664618
2005-11-23,4.76,3.5646334
2005-11-24,4.08,3.1219554
2005-11-25,3.86,2.984194
2005-11-26,3.66,2.8622775
2005-11-27,3.09,2.7508678
2005-11-28,2.92,2.6488209
2005-11-29,2.75,2.559478
2005-11-30,2.75,2.521931
2005-12-01,2.58,2.4162406
2005-12-02,2.58,2.3402802
2005-12-03,2.75,3.4244933
2005-12-04,3.46,9.4259935
2005-12-05,3.66,5.7580135
2005-12-06,3.86,3.8145963
2005-12-07,3.46,3.5620871
2005-12-08,3.27,5.1083302
2005-12-09,3.86,3.8394878
2005-12-10,3.46,3.2907261
2005-12-11,3.27,3.1386794
2005-12-12,3.27,4.481252
2005-12-13,3.46,3.9477836
2005-12-14,3.66,5.4983351
2005-12-15,4.76,12.8416465
2005-12-16,15.2,13.6054841
2005-12-17,11.4,7.6243362
2005-12-18,8.26,6.0911953
2005-12-19,7.26,5.6437246
2005-12-20,11.0,12.3082437
2005-12-21,16.8,7.9988137
2005-12-22,14.7,7.8625599
2005-12-23,14.7,13.1842391
2005-12-24,21.5,16.2870421
2005-12-25,23.3,10.962397
2005-12-26,17.6,8.5278805
2005-12-27,14.7,7.6174293
2005-12-28,12.7,6.9497134
2005-12-29,11.0,6.4149055
2005-12-30,9.74,5.9473437
2005-12-31,8.98,5.5350886
2006-01-01,8.98,6.4100714
2006-01-02,7.59,5.215095
2006-01-03,6.95,4.8281244
2006-01-04,6.35,4.539502
2006-01-05,6.35,4.2818862
2006-01-06,5.78,4.0508772
2006-01-07,5.51,3.8431133
2006-01-08,5.25,3.6557227
2006-01-09,4.76,3.4862427
2006-01-10,4.3,3.3325524
2006-01-11,4.08,3.1928189
2006-01-12,4.08,3.0654528
2006-01-13,3.86,2.9490714
2006-01-14,3.66,2.8424682
2006-01-15,3.46,2.7445876
2006-01-16,3.46,2.6545037
2006-01-17,3.09,2.5714022
2006-01-18,3.46,2.4945653
2006-01-19,3.46,2.423359
2006-01-20,5.25,10.4953345
2006-01-21,16.3,13.5949167
2006-01-22,12.3,6.6202714
2006-01-23,5.78,5.7427288
2006-01-24,5.25,5.3379059
2006-01-25,4.76,4.9807579
2006-01-26,4.76,4.6644178
2006-01-27,4.76,4.3831851
2006-01-28,4.76,4.13229
2006-01-29,4.76,3.9077184
2006-01-30,4.52,3.7060738
2006-01-31,4.52,3.5244679
2006-02-01,4.52,3.3604334
2006-02-02,4.52,3.2118537
2006-02-03,4.3,3.0769058
2006-02-04,3.86,2.9540136
2006-02-05,4.52,2.8418104
2006-02-06,5.78,2.7391065
2006-02-07,8.26,12.0596724
2006-02-08,30.1,8.8731257
2006-02-09,16.8,8.4300817
2006-02-10,8.62,5.9940261
2006-02-11,6.64,5.5030825
2006-02-12,5.78,5.1056806
2006-02-13,5.0,4.7577605
2006-02-14,4.3,4.4516936
2006-02-15,5.51,6.9798624
2006-02-16,20.9,13.1896632
2006-02-17,32.1,12.1331504
2006-02-18,21.5,12.6803445
2006-02-19,19.2,13.3569803
2006-02-20,15.2,11.0388503
2006-02-21,10.5,8.9961909
2006-02-22,9.36,7.8804165
2006-02-23,7.92,7.2220829
2006-02-24,7.26,6.6574814
2006-02-25,6.64,6.1643357
2006-02-26,6.35,5.7315598
2006-02-27,6.06,5.3500963
2006-02-28,5.78,5.0124862
2006-03-01,5.51,4.7125434
2006-03-02,5.25,4.4451035
2006-03-03,5.0,4.2058289
2006-03-04,5.0,3.9910566
2006-03-05,4.76,3.7976769
2006-03-06,4.52,3.6230379
2006-03-07,4.3,3.4648679
2006-03-08,4.3,3.3212128
2006-03-09,8.98,15.3500591
2006-03-10,55.3,9.9931874
2006-03-11,27.6,7.2107762
2006-03-12,17.6,6.5556011
2006-03-13,14.2,6.099354
2006-03-14,12.3,5.6957242
2006-03-15,10.5,5.3372856
2006-03-16,9.74,5.023278
2006-03-17,9.36,4.7573633
2006-03-18,8.26,4.5136666
2006-03-19,8.62,4.3398117
2006-03-20,10.5,4.8614801
2006-03-21,14.2,5.1299559
2006-03-22,14.2,4.6350262
2006-03-23,12.3,4.396694
2006-03-24,11.8,6.5401534
2006-03-25,20.9,30.6314258
2006-03-26,61.1,47.1566149
2006-03-27,88.7,42.8729671
2006-03-28,75.3,36.4784893
2006-03-29,47.3,32.5247522
2006-03-30,38.4,41.5134823
2006-03-31,50.4,39.8199777
2006-04-01,36.9,34.9831804
2006-04-02,28.8,30.3586866
2006-04-03,25.7,26.2390313
2006-04-04,20.9,22.0723467
2006-04-05,17.6,18.7257083
2006-04-06,15.2,16.0008426
2006-04-07,13.2,13.8134977
2006-04-08,11.8,12.08206
2006-04-09,10.5,10.7142977
2006-04-10,9.74,10.3708773
2006-04-11,9.36,9.6443854
2006-04-12,8.26,8.6067317
2006-04-13,7.92,8.5927594
2006-04-14,8.26,9.2752341
2006-04-15,8.26,8.7979266
2006-04-16,7.59,11.6627304
2006-04-17,11.4,10.4119513
2006-04-18,8.98,8.5247577
2006-04-19,7.59,7.7697776
2006-04-20,6.95,7.1417402
2006-04-21,6.35,6.6823855
2006-04-22,6.06,6.3649688
2006-04-23,6.06,6.1000727
2006-04-24,5.78,5.7899689
2006-04-25,5.25,5.5068831
2006-04-26,5.78,6.814235
2006-04-27,7.59,9.2850565
2006-04-28,8.26,7.9690056
2006-04-29,10.5,11.6434194
2006-04-30,11.4,8.2198335
2006-05-01,8.62,6.7753934
2006-05-02,7.59,6.4008904
2006-05-03,6.95,6.0971488
2006-05-04,6.35,5.8205015
2006-05-05,5.78,5.5679566
2006-05-06,5.25,5.3369577
2006-05-07,5.25,5.1252537
2006-05-08,5.0,4.9308573
2006-05-09,5.0,4.7521746
2006-05-10,4.76,4.5874914
2006-05-11,4.3,4.4352161
2006-05-12,4.08,4.2943196
2006-05-13,3.86,4.4935064
2006-05-14,4.08,4.3285966
2006-05-15,3.86,4.0552361
2006-05-16,4.76,4.5262825
2006-05-17,4.76,4.6750208
2006-05-18,4.76,4.9548582
2006-05-19,4.52,4.1821371
2006-05-20,3.86,4.7926126
2006-05-21,5.0,4.0803721
2006-05-22,3.66,4.1423989
2006-05-23,4.3,3.7955286
2006-05-24,3.27,3.5762619
2006-05-25,3.46,3.6330521
2006-05-26,3.27,11.4534887
2006-05-27,9.36,16.5596778
2006-05-28,14.7,7.7181012
2006-05-29,6.95,7.6674741
2006-05-30,9.36,6.599595
2006-05-31,6.95,7.7565235
2006-06-01,7.92,6.7975579
2006-06-02,6.95,5.4664514
2006-06-03,5.51,5.6146357
2006-06-04,6.06,5.2769906
2006-06-05,5.25,4.9417337
2006-06-06,6.06,5.9625634
2006-06-07,5.0,4.9624603
2006-06-08,4.52,4.4697431
2006-06-09,4.08,4.3045426
2006-06-10,3.86,4.1522274
2006-06-11,3.46,4.0115395
2006-06-12,3.46,3.8813576
2006-06-13,3.27,3.7606804
2006-06-14,3.09,3.6486124
2006-06-15,2.92,3.5445939
2006-06-16,3.27,7.5506484
2006-06-17,5.25,4.3662738
2006-06-18,3.09,3.4085408
2006-06-19,3.66,4.5451109
2006-06-20,3.86,4.3148994
2006-06-21,3.46,3.7978856
2006-06-22,3.09,3.200619
2006-06-23,2.58,3.1031851
2006-06-24,2.43,3.0298053
2006-06-25,2.43,2.9609499
2006-06-26,2.43,2.8962094
2006-06-27,4.3,13.2349177
2006-06-28,6.95,5.1433789
2006-06-29,3.46,3.0772894
2006-06-30,3.09,2.9999774
2006-07-01,2.75,2.9280878
2006-07-02,2.43,2.8584491
2006-07-03,2.43,2.7930901
2006-07-04,2.28,2.7317196
2006-07-05,2.28,2.6739712
2006-07-06,2.14,4.0401981
2006-07-07,6.35,3.8644581
2006-07-08,5.51,8.6414126
2006-07-09,6.06,3.8203374
2006-07-10,3.09,2.7154146
2006-07-11,2.58,2.6525589
2006-07-12,2.43,2.5936037
2006-07-13,2.28,2.5381963
2006-07-14,2.28,2.4860018
2006-07-15,2.14,2.4366681
2006-07-16,2.0,2.3899528
2006-07-17,1.87,2.345657
2006-07-18,1.87,2.303574
2006-07-19,1.87,2.2635175
2006-07-20,1.75,2.2256441
2006-07-21,1.87,2.1894854
2006-07-22,1.75,2.1545246
2006-07-23,2.14,2.3015331
2006-07-24,3.27,2.1327659
2006-07-25,1.87,2.0618906
2006-07-26,1.63,2.0352043
2006-07-27,1.63,2.0029997
2006-07-28,1.63,2.0810355
2006-07-29,1.87,2.4992895
2006-07-30,2.0,2.0057226
2006-07-31,1.87,2.4461341
2006-08-01,2.0,2.1389252
2006-08-02,1.87,1.8701677
2006-08-03,1.63,1.8455327
2006-08-04,1.63,2.0001308
2006-08-05,2.58,27.1792009
2006-08-06,22.7,23.9132376
2006-08-07,15.7,7.0384211
2006-08-08,5.0,3.7564628
2006-08-09,4.3,3.4868297
2006-08-10,3.46,3.321998
2006-08-11,3.46,3.0978802
2006-08-12,2.75,3.3885811
2006-08-13,2.75,7.1938319
2006-08-14,4.3,4.634391
2006-08-15,4.3,4.8791938
2006-08-16,3.27,3.5531375
2006-08-17,3.09,3.0217839
2006-08-18,2.58,2.9050818
2006-08-19,2.28,2.8008586
2006-08-20,2.14,2.8220122
2006-08-21,2.28,2.6726973
2006-08-22,2.28,6.8050826
2006-08-23,3.86,3.7272145
2006-08-24,2.28,2.6847775
2006-08-25,2.58,2.5925494
2006-08-26,2.28,4.5116713
2006-08-27,3.09,6.2961761
2006-08-28,4.3,6.1986288
2006-08-29,6.95,12.8850375
2006-08-30,6.35,6.6047923
2006-08-31,4.08,3.9772544
2006-09-01,3.09,3.6611985
2006-09-02,2.58,3.4863398
2006-09-03,2.43,5.3833778
2006-09-04,4.08,3.9528466
2006-09-05,2.58,3.2594895
2006-09-06,2.43,3.1191268
2006-09-07,2.58,5.1669846
2006-09-08,4.3,3.5903925
2006-09-09,2.28,2.9587498
2006-09-10,2.14,2.8413523
2006-09-11,2.0,2.7335031
2006-09-12,2.0,2.6342232
2006-09-13,1.87,2.5426568
2006-09-14,1.87,2.458044
2006-09-15,1.87,2.3800116
2006-09-16,1.87,2.3077066
2006-09-17,1.87,2.2401577
2006-09-18,1.75,3.6762842
2006-09-19,2.28,3.2413206
2006-09-20,2.0,2.3524515
2006-09-21,2.0,2.1500876
2006-09-22,1.87,2.091905
2006-09-23,1.75,2.0375899
2006-09-24,1.63,1.986733
2006-09-25,1.63,1.9390282
2006-09-26,1.75,1.8941997
2006-09-27,2.14,4.4477713
2006-09-28,2.43,2.6439485
2006-09-29,1.75,1.9000527
2006-09-30,1.63,3.0043208
2006-10-01,2.58,2.9479826
2006-10-02,2.0,7.9925654
2006-10-03,5.51,29.2250435
2006-10-04,16.8,10.6674347
2006-10-05,10.5,12.4945065
2006-10-06,8.26,7.3034033
2006-10-07,5.25,6.3925528
2006-10-08,5.0,5.5830783
2006-10-09,3.86,4.8759979
2006-10-10,3.46,4.5824688
2006-10-11,3.27,4.3172139
2006-10-12,3.27,4.0770241
2006-10-13,3.09,3.8591199
2006-10-14,2.92,3.6610604
2006-10-15,2.92,3.4807107
2006-10-16,3.09,3.3161939
2006-10-17,3.09,3.1658547
2006-10-18,3.09,3.0282307
2006-10-19,2.92,2.9020276
2006-10-20,2.75,2.7860978
2006-10-21,2.43,2.6797654
2006-10-22,2.14,2.5819129
2006-10-23,2.14,2.5266644
2006-10-24,2.28,2.6589661
2006-10-25,2.14,2.4517883
2006-10-26,2.14,2.3269453
2006-10-27,2.0,2.4979533
2006-10-28,2.58,13.9609385
2006-10-29,7.26,11.159215
2006-10-30,6.64,5.4310392
2006-10-31,3.46,4.1268326
2006-11-01,3.86,4.2688195
2006-11-02,3.09,3.8709385
2006-11-03,3.09,3.5969123
2006-11-04,2.92,7.3733688
2006-11-05,5.51,10.6220456
2006-11-06,8.26,6.4227813
2006-11-07,5.0,4.9039008
2006-11-08,4.3,7.9441393
2006-11-09,7.26,10.4115309
2006-11-10,6.95,6.8725655
2006-11-11,5.78,7.5711494
2006-11-12,6.95,8.7439405
2006-11-13,7.92,10.0256499
2006-11-14,8.26,7.4458039
2006-11-15,6.35,6.1956491
2006-11-16,5.78,5.6892303
2006-11-17,5.25,5.3172894
2006-11-18,4.76,5.0009725
2006-11-19,4.52,5.7631238
2006-11-20,4.52,5.1989514
2006-11-21,4.3,7.4167606
2006-11-22,4.76,5.5184231
2006-11-23,3.86,5.2652594
2006-11-24,3.86,4.7532032
2006-11-25,3.46,4.3757048
2006-11-26,3.09,4.1481777
2006-11-27,3.09,3.9419288
2006-11-28,3.09,3.7545365
2006-11-29,2.92,3.5839655
2006-11-30,2.92,3.4284332
2006-12-01,2.75,3.286042
2006-12-02,2.75,3.1555377
2006-12-03,2.75,3.0357073
2006-12-04,2.58,2.9979854
2006-12-05,2.75,2.9082127
2006-12-06,2.75,3.2967121
2006-12-07,2.75,2.9673536
2006-12-08,2.58,2.7263077
2006-12-09,2.92,7.5561579
2006-12-10,4.3,4.3917656
2006-12-11,2.75,6.2938251
2006-12-12,4.08,6.437149
2006-12-13,3.86,5.2752288
2006-12-14,3.46,4.3267267
2006-12-15,3.09,3.9723234
2006-12-16,2.92,8.4215528
2006-12-17,5.0,6.0561288
2006-12-18,4.08,4.79445
2006-12-19,3.46,4.522641
2006-12-20,3.27,6.4911825
2006-12-21,3.66,4.9553131
2006-12-22,3.46,4.3327988
2006-12-23,3.27,4.1009872
2006-12-24,3.09,3.8971986
2006-12-25,3.09,3.7700682
2006-12-26,3.09,3.5666966
2006-12-27,3.09,3.4097476
2006-12-28,3.09,3.2667763
2006-12-29,4.08,3.6367588
2006-12-30,3.46,7.214818
2006-12-31,3.86,6.9088831
2007-01-01,5.51,8.7351701
2007-01-02,6.95,6.7777064
2007-01-03,5.0,6.7752996
2007-01-04,4.76,5.7432389
2007-01-05,4.3,6.7413412
2007-01-06,4.3,7.2357939
2007-01-07,6.06,7.7880789
2007-01-08,5.78,6.5428588
2007-01-09,5.51,6.0165061
2007-01-10,4.76,7.3383639
2007-01-11,5.78,7.7504321
2007-01-12,6.06,6.5382681
2007-01-13,5.0,6.1832563
2007-01-14,5.0,5.9519123
2007-01-15,4.52,5.3618156
2007-01-16,4.52,4.9470329
2007-01-17,4.3,4.8099286
2007-01-18,4.76,14.6355511
2007-01-19,11.0,10.1457733
2007-01-20,6.35,9.4030917
2007-01-21,6.95,7.6326902
2007-01-22,5.25,6.8163949
2007-01-23,5.0,6.3527531
2007-01-24,5.0,5.9303755
2007-01-25,4.76,5.556328
2007-01-26,4.52,5.2227225
2007-01-27,4.52,4.9242034
2007-01-28,4.76,12.0894622
2007-01-29,20.4,20.3127229
2007-01-30,20.9,19.6579648
2007-01-31,17.6,18.8159695
2007-02-01,17.4,16.4488153
2007-02-02,15.2,17.1297626
2007-02-03,15.7,14.8484637
2007-02-04,12.7,12.5290433
2007-02-05,11.8,11.3031978
2007-02-06,11.0,10.0277736
2007-02-07,9.74,9.7108025
2007-02-08,9.74,9.5825381
2007-02-09,9.74,11.9403872
2007-02-10,9.74,11.6911924
2007-02-11,9.74,11.6649611
2007-02-12,8.62,10.4800676
2007-02-13,9.36,13.7794074
2007-02-14,9.74,18.3431724
2007-02-15,18.7,21.3924638
2007-02-16,17.6,16.7141859
2007-02-17,14.2,13.3256086
2007-02-18,12.3,11.3892158
2007-02-19,11.4,9.8910963
2007-02-20,10.1,8.7934922
2007-02-21,9.36,8.5319067
2007-02-22,8.98,8.0264819
2007-02-23,7.92,7.328654
2007-02-24,7.26,6.8863748
2007-02-25,6.95,6.5098137
2007-02-26,7.59,12.0155515
2007-02-27,8.98,15.5346176
2007-02-28,12.7,13.1305032
2007-03-01,11.8,12.5518149
2007-03-02,11.0,12.3692957
2007-03-03,11.4,23.4308886
2007-03-04,23.3,19.0330888
2007-03-05,15.2,14.3893564
2007-03-06,12.7,12.1361514
2007-03-07,11.8,10.4985095
2007-03-08,11.0,9.3947203
2007-03-09,9.74,10.5643701
2007-03-10,10.5,9.5814297
2007-03-11,8.26,8.4080146
2007-03-12,7.59,7.8711954
2007-03-13,7.26,7.3972515
2007-03-14,6.64,6.9739168
2007-03-15,6.06,6.5945472
2007-03-16,5.78,6.253702
2007-03-17,5.78,5.9784184
2007-03-18,6.06,7.0470447
2007-03-19,6.35,6.3905152
2007-03-20,5.25,5.7592274
2007-03-21,5.78,8.8678896
2007-03-22,7.59,12.1326077
2007-03-23,10.5,13.7166667
2007-03-24,15.2,9.8707982
2007-03-25,9.74,8.4693347
2007-03-26,8.26,7.8922722
2007-03-27,7.26,7.3925073
2007-03-28,6.95,6.9503707
2007-03-29,6.35,6.5575451
2007-03-30,6.35,6.2070937
2007-03-31,6.06,5.8932434
2007-04-01,5.51,5.6111558
2007-04-02,5.25,5.3567506
2007-04-03,5.0,5.1265659
2007-04-04,5.0,4.9176497
2007-04-05,4.52,4.7274717
2007-04-06,4.3,4.5538537
