date,qsim,qobs,smi,smi_class,smi_l01,smi_l02,r_pctl,r_pctl_class,q_pctl,q_pctl_class,mdi,mdi_class,spi_1,spi_3,spi_6,spei_1,spei_3,spei_6,sdi_3,sdi_6
2006-08-28,6.198628779742486,4.3,62.5,normal_or_wet,81.25,56.25,62.5,normal_or_wet,81.25,normal_or_wet,55.00000000000001,normal_or_wet,1.1698972288468672,-0.18104771982738896,0.5509670277820792,0.9525656544374166,-1.4399136021328605,-0.7958549309912826,-0.6995994191587618,0.6750248439199582
2006-08-29,12.885037499537185,6.95,75.0,normal_or_wet,87.5,62.5,81.25,normal_or_wet,90.625,normal_or_wet,56.25,normal_or_wet,1.4199522317545645,-0.021253530019987876,0.6958275827407824,0.9722423623667772,-1.383112294638991,-0.7324166555124643,-0.6995994191587618,0.6781762034010981
2006-08-30,6.604792335504896,6.35,81.25,normal_or_wet,93.75,62.5,81.25,normal_or_wet,93.75,normal_or_wet,58.75,normal_or_wet,1.4225059020462336,-0.004137359921439913,0.7132078928953935,0.9745626058288884,-1.374581236607849,-0.730463489482411,-0.7040931374153591,0.6806787535772971
2006-08-31,3.9772543528635977,4.08,81.25,normal_or_wet,93.75,62.5,81.25,normal_or_wet,75.0,normal_or_wet,55.00000000000001,normal_or_wet,1.420904189863442,-0.004132300097033024,0.7132110388229611,0.9759241947166242,-1.3673391489187192,-0.7387374664053662,-0.712307768878056,0.678973311975739
2006-09-01,3.661198547999843,3.09,87.5,normal_or_wet,87.5,62.5,68.75,normal_or_wet,56.25,normal_or_wet,57.50000000000001,normal_or_wet,1.420904189863442,-0.028881714457938627,0.7132110388229611,0.9768056714591112,-1.3721800653318277,-0.7480363988500845,-0.7192343919232569,0.6758775647207372
2006-09-02,3.486339776089188,2.58,75.0,normal_or_wet,87.5,62.5,68.75,normal_or_wet,56.25,normal_or_wet,52.5,normal_or_wet,1.420904189863442,-0.028881714457938627,0.7132110388229611,0.9774669250452681,-1.3773073865755956,-0.760446527945576,-0.7291949903518928,0.6722813074304953
2006-09-03,5.383377822207862,2.43,87.5,normal_or_wet,87.5,62.5,68.75,normal_or_wet,50.0,normal_or_wet,55.625,normal_or_wet,1.4580781444063013,0.023383028341683217,0.745631870620796,0.9812816898732108,-1.3551496443293534,-0.7506973049492106,-0.7372665097682013,0.6688148120012417
2006-09-04,3.952846637112294,4.08,81.25,normal_or_wet,81.25,62.5,68.75,normal_or_wet,84.375,normal_or_wet,56.875,normal_or_wet,0.734315046602221,0.001006465598035139,0.745631870620796,0.9372140243347641,-1.361291151919628,-0.7588861262294361,-0.742933746805184,0.6684069890095647
2006-09-05,3.2594895152367394,2.58,81.25,normal_or_wet,81.25,62.5,62.5,normal_or_wet,43.75,normal_or_wet,77.5,normal_or_wet,0.12448201725531208,0.001006465598035139,0.5920689698541184,0.9000905064634563,-1.3539388870281261,-0.8415222593093525,-0.749860369850385,0.656543047433509
2006-09-06,3.1191267531310825,2.43,75.0,normal_or_wet,81.25,62.5,62.5,normal_or_wet,50.0,normal_or_wet,76.875,normal_or_wet,0.12374714005718136,0.001006465598035139,0.5553845288954291,0.9011145358925383,-1.3449636583446396,-0.8684687019856686,-0.7558424533894221,0.5585357675700617
2006-09-07,5.166984609645168,2.58,81.25,normal_or_wet,75.0,62.5,62.5,normal_or_wet,50.0,normal_or_wet,79.375,normal_or_wet,0.19376765062957121,0.05904803185660074,0.5926309702170979,0.9037524708918836,-1.3186651913788647,-0.8647366303771064,-0.7601358147810756,0.5121551709711694
2006-09-08,3.5903925040706484,4.3,81.25,normal_or_wet,62.5,62.5,68.75,normal_or_wet,75.0,normal_or_wet,68.125,normal_or_wet,0.19376765062957121,0.05904803185660074,0.5926309702170979,0.9043583510709423,-1.305828552271445,-0.8736863692544395,-0.7588764287728572,0.4875004173834293
2006-09-09,2.9587498409160506,2.28,81.25,normal_or_wet,62.5,62.5,68.75,normal_or_wet,43.75,normal_or_wet,66.25,normal_or_wet,0.16023694289796692,0.05904803185660074,0.5926309702170979,0.902959105661334,-1.2899557467882263,-0.8825649319444389,-0.7622538730676245,0.46540382619802556
2006-09-10,2.8413522897611556,2.14,81.25,normal_or_wet,56.25,62.5,68.75,normal_or_wet,43.75,normal_or_wet,64.375,normal_or_wet,0.15994797987282303,0.05904803185660074,0.5926309702170979,0.9020607371644602,-1.275105146723015,-0.89417118249135,-0.7660320310922796,0.4465698189460371
2006-09-11,2.7335030918375924,2.0,68.75,normal_or_wet,56.25,62.5,68.75,normal_or_wet,43.75,normal_or_wet,54.6875,normal_or_wet,0.10955935675472477,0.05904803185660074,0.5926309702170979,0.898480473446198,-1.2602244442138772,-0.906705755138017,-0.7696670770705463,0.43081302154033824
2006-09-12,2.634223212805959,2.0,62.5,normal_or_wet,43.75,62.5,62.5,normal_or_wet,37.5,normal_or_wet,51.24999999999999,normal_or_wet,0.014595310826002468,0.05904803185660074,0.5922323240399054,0.8926131171940722,-1.2431522087354647,-0.9183799981813756,-0.7727869196818143,0.41646506719679594
2006-09-13,2.5426567885795968,1.87,43.75,normal_or_wet,25.0,56.25,62.5,normal_or_wet,37.5,normal_or_wet,43.75,normal_or_wet,-0.04775728746145875,0.05872170103447543,0.5912079506853661,0.8887455478471187,-1.2296522350694583,-0.9319158863560996,-0.7757922726559718,0.4025805480710683
2006-09-14,2.4580439574724937,1.87,43.75,normal_or_wet,25.0,56.25,62.5,normal_or_wet,37.5,normal_or_wet,53.125,normal_or_wet,-0.1317672195104677,-0.024669782604127725,0.5909685414677883,0.8832864150695302,-1.251430470821436,-0.9438677777129888,-0.7797994099548483,0.3907351439037251
2006-09-15,2.3800115994501785,1.87,43.75,normal_or_wet,18.75,56.25,62.5,normal_or_wet,37.5,normal_or_wet,49.375,normal_or_wet,-0.13180700481022348,-0.024417315930247402,0.5838055567631977,0.8843059286411997,-1.247395112867474,-0.9556629278668041,-0.7894737842907074,0.37822239302272936
2006-09-16,2.3077065508558126,1.87,43.75,normal_or_wet,18.75,56.25,56.25,normal_or_wet,37.5,normal_or_wet,45.625,normal_or_wet,-0.13180700481022348,-0.024417315930247402,0.5627746699797666,0.8872033410955779,-1.229932480435569,-0.9710617950834279,-0.7929657182225857,0.36222460930376665
2006-09-17,2.240157665630184,1.87,31.25,normal_or_wet,12.5,56.25,56.25,normal_or_wet,37.5,normal_or_wet,45.3125,normal_or_wet,-0.13387968193086452,-0.06002128845535113,0.5481351304463833,0.8885925631381209,-1.2260150548323787,-0.9852014675334257,-0.798089129483292,0.3393679843611471
2006-09-18,3.676284244096603,1.75,37.5,normal_or_wet,12.5,56.25,50.0,normal_or_wet,25.0,normal_or_wet,41.25,normal_or_wet,-0.011195426560084083,-0.01074597895738168,0.5876054046039659,0.8982716083725361,-1.1905563979998162,-0.9740810798500208,-0.8041284578408845,0.31628891051397634
2006-09-19,3.241320608235044,2.28,37.5,normal_or_wet,25.0,50.0,50.0,normal_or_wet,46.875,normal_or_wet,43.125,normal_or_wet,-0.008755171935841752,-0.013183954517001195,0.5974093924189986,0.9003587414543519,-1.17360982254882,-0.9725976119832382,-0.807505902135652,0.2977144269839643
2006-09-20,2.352451540420368,2.0,31.25,normal_or_wet,25.0,50.0,37.5,normal_or_wet,31.25,normal_or_wet,35.9375,normal_or_wet,-0.01577998263308553,-0.012213496643647091,0.5588019110045054,0.9008919948594741,-1.160295256047719,-0.9929243509018967,-0.8106257447469202,0.2795477664456292
2006-09-21,2.1500876133073037,2.0,31.25,normal_or_wet,25.0,43.75,37.5,normal_or_wet,37.5,normal_or_wet,36.875,normal_or_wet,-0.2032127947406502,-0.012213496643647091,0.24548439343832534,0.8903415827677799,-1.1530904088648048,-1.1361068111220365,-0.8122858444850262,0.24451206397883976
2006-09-22,2.0919049860376626,1.87,25.0,normal_or_wet,25.0,43.75,37.5,normal_or_wet,31.25,normal_or_wet,54.0625,normal_or_wet,-0.2032127947406502,-0.012213496643647091,-0.17991343421315686,0.8902768336966455,-1.1368208261868327,-1.3085604000742823,-0.8138886994045768,0.13471499217418745
2006-09-23,2.037589913456799,1.75,25.0,normal_or_wet,25.0,43.75,31.25,normal_or_wet,25.0,normal_or_wet,36.25,normal_or_wet,-0.20326939626444546,-0.012213496643647091,-0.288846993122364,0.8920708117823619,-1.1164935223499803,-1.349664324451148,-0.8158350232354598,-0.026467776581755833
2006-09-24,1.9867329922069257,1.63,25.0,normal_or_wet,18.75,43.75,31.25,normal_or_wet,25.0,normal_or_wet,36.25,normal_or_wet,-0.20601119496463027,-0.012213496643647091,-0.34494889016051383,0.8915157485406358,-1.1028133476106579,-1.3744045850547517,-0.818124815977675,-0.16303286656738333
2006-09-25,1.9390281619761935,1.63,25.0,normal_or_wet,12.5,43.75,31.25,normal_or_wet,25.0,normal_or_wet,32.49999999999999,normal_or_wet,-0.3520436290552034,-0.2553904706091253,-0.39460443574894766,0.8839973042402365,-1.1804742912336383,-1.3962613293019843,-0.825766999254818,-0.24769321215776788
2006-09-26,1.8941996915181285,1.75,18.75,mild_drought,12.5,43.75,25.0,normal_or_wet,31.25,normal_or_wet,30.0,normal_or_wet,-0.5097391096706945,-0.2553904706091253,-0.6086895162683599,0.8772686527921876,-1.173082900618675,-1.4697349991204847,-0.8406506520792167,-0.3156328150893989
2006-09-27,4.4477713445667675,2.14,18.75,mild_drought,12.5,37.5,31.25,normal_or_wet,50.0,normal_or_wet,35.625,normal_or_wet,-0.552516393037584,-0.17229842061430384,-0.66349264099559,0.8764611790351063,-1.1275427786910823,-1.4869974204203782,-0.8444288101038718,-0.40509434953634327
2006-09-28,2.6439484959855872,2.43,18.75,mild_drought,12.5,37.5,43.75,normal_or_wet,43.75,normal_or_wet,43.125,normal_or_wet,-1.222545281285541,-0.17455338461055442,-0.6896791684045429,0.848263082421168,-1.1178749581653669,-1.4958868731554817,-0.8463178891161992,-0.46899279736863064
2006-09-29,1.900052652446891,1.75,18.75,mild_drought,12.5,37.5,43.75,normal_or_wet,25.0,normal_or_wet,43.125,normal_or_wet,-1.327342889260652,-0.17472327383327543,-0.7281292332440489,0.8442756116496285,-1.1006263199509825,-1.5084154256529623,-0.8491801300439682,-0.5191364879361782
2006-09-30,3.0043208357500606,1.63,25.0,normal_or_wet,12.5,37.5,37.5,normal_or_wet,18.75,mild_drought,47.5,normal_or_wet,-1.1503917103881738,-0.12456805288343373,-0.700968488626728,0.851134951715942,-1.0632241865939331,-1.5014845107284762,-0.8514699227861834,-0.5637560307073749
2006-10-01,2.9479825925998657,2.58,25.0,normal_or_wet,18.75,37.5,50.0,normal_or_wet,62.5,normal_or_wet,43.75,normal_or_wet,-1.0920635162606935,-0.10686112331928346,-0.69212892498656,0.8554012430957785,-1.031916869059212,-1.4993271293734185,-0.851040586647018,-0.5977165634688341
2006-10-02,7.992565376432551,2.0,25.0,normal_or_wet,31.25,43.75,50.0,normal_or_wet,25.0,normal_or_wet,40.0,normal_or_wet,-0.6606962734694015,0.042701772137828456,-0.575654376202677,0.8766336493957851,-0.9438559521453409,-1.4622892952933708,-0.8518420141067934,-0.6266349210604697
2006-10-03,29.22504353023149,5.51,68.75,normal_or_wet,62.5,50.0,75.0,normal_or_wet,75.0,normal_or_wet,55.625,normal_or_wet,0.35166858167503695,0.569119570837754,-0.15006463955260396,0.9291861440700553,-0.667479057744515,-1.3107744469666822,-0.8425969759100995,-0.6445976701029663
2006-10-04,10.667434702478047,16.8,81.25,normal_or_wet,81.25,68.75,87.5,normal_or_wet,100.0,normal_or_wet,70.0,normal_or_wet,0.39202556874761907,0.5128022915219534,-0.13270374853657085,0.933280336340579,-0.6692994985965928,-1.3004495178133841,-0.8006365239090063,-0.6379242029664351
2006-10-05,12.494506544369813,10.5,87.5,normal_or_wet,81.25,68.75,87.5,normal_or_wet,87.5,normal_or_wet,83.75000000000001,normal_or_wet,0.6205698599789888,0.6334972990976795,-0.024812366256274965,0.947717078787284,-0.586882260787456,-1.2541166003090733,-0.7887582240587652,-0.6403340660990714
2006-10-06,7.30340331340635,8.26,87.5,normal_or_wet,81.25,68.75,87.5,normal_or_wet,87.5,normal_or_wet,81.87500000000001,normal_or_wet,0.6284993360447689,0.5097434897242435,-0.023365999568531866,0.950149072248361,-0.6320230893966265,-1.25095875934243,-0.7808870615074005,-0.6444864456506908
2006-10-07,6.39255281952351,5.25,81.25,normal_or_wet,93.75,56.25,81.25,normal_or_wet,81.25,normal_or_wet,74.6875,normal_or_wet,0.606049747154806,0.5471180192427051,-0.01532053205860489,0.9517840306628476,-0.5860695511694299,-1.2488395301830844,-0.7832054766588934,-0.6528097421626424
2006-10-08,5.583078324620814,5.0,75.0,normal_or_wet,81.25,56.25,75.0,normal_or_wet,68.75,normal_or_wet,71.25000000000001,normal_or_wet,0.606049747154806,0.5471180192427051,-0.020793980890876303,0.9527899720260191,-0.5624909469648024,-1.2512165991084578,-0.7777385964868547,-0.6608920523613303
2006-10-09,4.87599788944865,3.86,75.0,normal_or_wet,75.0,56.25,75.0,normal_or_wet,68.75,normal_or_wet,69.37500000000001,normal_or_wet,0.606049747154806,0.5471180192427051,-0.022758440321532538,0.9534965223947356,-0.5350021366870727,-1.2546047309636896,-0.7740749280993106,-0.6690485121948685
2006-10-10,4.582468769834902,3.46,75.0,normal_or_wet,75.0,56.25,75.0,normal_or_wet,59.375,normal_or_wet,65.62500000000001,normal_or_wet,0.606049747154806,0.5471180192427051,-0.049471694361519554,0.9553518608753343,-0.5137132483197459,-1.2654163546755952,-0.7711268199437084,-0.6773161964806821
2006-10-11,4.317213931360718,3.27,68.75,normal_or_wet,75.0,56.25,68.75,normal_or_wet,50.0,normal_or_wet,61.25000000000001,normal_or_wet,0.606049747154806,0.5469806409301153,-0.08426555858541804,0.9571917047524671,-0.48750969849830317,-1.2782124558666954,-0.7682932014252171,-0.686566363428263
2006-10-12,4.077024138864305,3.27,68.75,normal_or_wet,68.75,56.25,68.75,normal_or_wet,50.0,normal_or_wet,61.25000000000001,normal_or_wet,0.606049747154806,0.5469548829172036,-0.09494641801179608,0.9589179587126285,-0.46838076777956167,-1.2785332399906741,-0.7654595829067259,-0.6958165303758441
2006-10-13,3.859119892957121,3.09,62.5,normal_or_wet,56.25,50.0,62.5,normal_or_wet,50.0,normal_or_wet,66.25,normal_or_wet,0.606054212005641,0.5469576486281496,-0.17472296383099012,0.9614495990209034,-0.44192795092176923,-1.3054876883638538,-0.7627404540253453,-0.704158364296508
2006-10-14,3.6610603813871934,2.92,62.5,normal_or_wet,50.0,50.0,62.5,normal_or_wet,43.75,normal_or_wet,66.25,normal_or_wet,0.606054212005641,0.5469576486281496,-0.18387474442771196,0.963743010655841,-0.4178455934301044,-1.304831199282208,-0.7601071923717978,-0.7198780868847817
2006-10-15,3.4807106526286886,2.92,56.25,normal_or_wet,56.25,43.75,56.25,normal_or_wet,37.5,normal_or_wet,61.87499999999999,normal_or_wet,0.6056996396632673,0.5469576486281496,-0.18407659593247722,0.9659016618813044,-0.3859382718492106,-1.2999066773472823,-0.7571018393976405,-0.7311117565646094
2006-10-16,3.316193931600901,3.09,56.25,normal_or_wet,50.0,43.75,50.0,normal_or_wet,46.875,normal_or_wet,58.12500000000001,normal_or_wet,0.6056996396632673,0.5469576486281496,-0.18407659593247722,0.9672223230221662,-0.35113786933471014,-1.2943121687185326,-0.7536099054657622,-0.7394535904852736
2006-10-17,3.165854711859786,3.09,50.0,normal_or_wet,37.5,43.75,43.75,normal_or_wet,56.25,normal_or_wet,51.87500000000001,normal_or_wet,0.6056996396632673,0.5469576486281496,-0.18407659593247722,0.9685079763292864,-0.3144421717249209,-1.28775937127176,-0.7501179715338842,-0.7466090302483323
2006-10-18,3.0282306959221965,3.09,43.75,normal_or_wet,37.5,43.75,43.75,normal_or_wet,43.75,normal_or_wet,43.75,normal_or_wet,0.5099064659693792,0.545964397459589,-0.18407659593247722,0.9650778515401297,-0.27732530034571473,-1.2790682633039177,-0.7462825686906737,-0.7526522254886353
2006-10-19,2.9020276307468085,2.92,43.75,normal_or_wet,37.5,43.75,43.75,normal_or_wet,40.625,normal_or_wet,45.62500000000001,normal_or_wet,0.4857076244295892,0.545964397459589,-0.19289850657771843,0.9643786446743992,-0.24771653459943543,-1.2770012900478311,-0.7432772157165164,-0.7584729718243878
2006-10-20,2.7860978122815006,2.75,37.5,normal_or_wet,37.5,43.75,43.75,normal_or_wet,43.75,normal_or_wet,37.5,normal_or_wet,0.4842727893624676,0.545964397459589,-0.19496833535638805,0.965382453138534,-0.21353722565813224,-1.27155691366968,-0.7404149747887474,-0.764608854108254
2006-10-21,2.6797654259427746,2.43,37.5,normal_or_wet,31.25,43.75,37.5,normal_or_wet,37.5,normal_or_wet,39.37500000000001,normal_or_wet,0.4846132776145736,0.5382428906288296,-0.19480134660881246,0.9671699915078834,-0.1903288163306717,-1.2640981689544182,-0.7395849249196944,-0.7708188860269706
2006-10-22,2.581912927907181,2.14,37.5,normal_or_wet,31.25,43.75,37.5,normal_or_wet,25.0,normal_or_wet,48.75,normal_or_wet,0.4846132776145736,0.5382428906288296,-0.19480134660881246,0.9689397647779221,-0.16041646860701428,-1.2523228269707596,-0.7428192571680733,-0.7765840201365851
2006-10-23,2.5266644302035304,2.14,37.5,normal_or_wet,25.0,43.75,31.25,normal_or_wet,25.0,normal_or_wet,35.625,normal_or_wet,0.5012570844656048,0.5481055350273389,-0.24075127914368152,0.9712987508253828,-0.12358012047675333,-1.2605753705408191,-0.7420464521175756,-0.7833316369079668
2006-10-24,2.6589661147896124,2.28,31.25,normal_or_wet,25.0,43.75,31.25,normal_or_wet,18.75,mild_drought,36.875,normal_or_wet,0.5080682626963563,0.5516194631810101,-0.29819255490494173,0.9733882897023691,-0.08899059653699545,-1.2783270320016187,-0.7401859955145258,-0.7931750009343506
2006-10-25,2.4517882842976326,2.14,31.25,normal_or_wet,25.0,43.75,31.25,normal_or_wet,18.75,mild_drought,31.25,normal_or_wet,0.5080682626963563,0.5514508546707749,-0.32710840439601124,0.9747976815395366,-0.05356624183181069,-1.2849393478618232,-0.7387262526413636,-0.8045198950664537
2006-10-26,2.3269452921711333,2.14,31.25,normal_or_wet,25.0,43.75,31.25,normal_or_wet,12.5,mild_drought,38.75,normal_or_wet,0.5080682626963563,0.5252425534111512,-0.4143825761703106,0.9751760489537054,-0.043700412598837855,-1.3154202725046535,-0.7372665097682013,-0.8200171687501764
2006-10-27,2.497953337601776,2.0,31.25,normal_or_wet,25.0,43.75,25.0,normal_or_wet,25.0,normal_or_wet,46.25,normal_or_wet,0.42321646532140483,0.5258047352014585,-0.4065727939706238,0.9715827068278357,-0.02253328125465915,-1.307531616270313,-0.7368944184475914,-0.837442332940008
2006-10-28,13.960938509035664,2.58,50.0,normal_or_wet,31.25,43.75,43.75,normal_or_wet,31.25,normal_or_wet,60.3125,normal_or_wet,0.7735762870808203,0.7360504284759749,-0.22270750746612444,0.9888513642372664,0.12208043971962153,-1.2315041769106014,-0.7352343187094854,-0.8486389278024105
2006-10-29,11.15921499350072,7.26,50.0,normal_or_wet,50.0,43.75,68.75,normal_or_wet,93.75,normal_or_wet,61.25000000000001,normal_or_wet,0.9465771410220687,0.8268111526616742,-0.12493693550202203,0.9981348988966897,0.19553010047688738,-1.1852654168869392,-0.7198068401088107,-0.849250662289926
2006-10-30,5.4310392180976095,6.64,43.75,normal_or_wet,56.25,43.75,62.5,normal_or_wet,87.5,normal_or_wet,51.24999999999999,normal_or_wet,0.8859319483603811,0.8255624952746022,-0.12493693550202203,0.9965923015331433,0.21687282207455758,-1.1700660837484287,-0.7065260422039628,-0.849825321960016
2006-10-31,4.126832602104641,3.46,43.75,normal_or_wet,56.25,37.5,62.5,normal_or_wet,50.0,normal_or_wet,49.375,normal_or_wet,0.8804630057891049,0.8361368626717959,-0.11568318176816358,0.9970740292067102,0.24211011712566338,-1.1533725547683396,-0.70197507912881,-0.8551826330779536
2006-11-01,4.268819475218206,3.86,43.75,normal_or_wet,56.25,37.5,62.5,normal_or_wet,56.25,normal_or_wet,49.375,normal_or_wet,0.7069878581894434,0.8495528139744237,-0.10393333677356903,0.9896308976673278,0.27145818081514694,-1.1358902821394306,-0.6955922818598853,-0.8587418155507702
2006-11-02,3.870938539894355,3.09,43.75,normal_or_wet,62.5,37.5,68.75,normal_or_wet,50.0,normal_or_wet,55.00000000000001,normal_or_wet,-0.22318896888036321,0.8360957642467723,-0.1036407664165085,0.9511174129331227,0.2851245113216804,-1.1209081248700872,-0.6914134101053424,-0.8627458958326891
