      No     Day     Mon    Year  Qobs_0090411280  Qsim_0090411280
    2696      19       5    1998        0.4800000        0.2406046
    2697      20       5    1998        0.4500000        0.2372038
    2698      21       5    1998        0.4800000        0.2350892
    2699      22       5    1998        0.5200000        0.2335236
    2700      23       5    1998        0.4500000        0.2307094
    2701      24       5    1998        0.4500000        0.2279217
    2702      25       5    1998        0.4800000        0.2255709
    2703      26       5    1998        0.5500000        0.2234963
    2704      27       5    1998        0.5500000        0.2212696
    2705      28       5    1998        0.5500000        0.2191626
    2706      29       5    1998        0.5500000        0.2172002
    2707      30       5    1998        0.7000000        0.2740335
    2708      31       5    1998        0.9500000        0.3155670
    2709       1       6    1998        0.7400000        0.2189543
    2710       2       6    1998        0.6600000        0.2175110
    2711       3       6    1998        0.7400000        0.2169888
    2712       4       6    1998        0.6600000        0.2151657
    2713       5       6    1998        0.6200000        0.2132675
    2714       6       6    1998        0.6200000        0.2114984
    2715       7       6    1998        0.6200000        0.2106570
    2716       8       6    1998        0.7000000        0.2265300
    2717       9       6    1998        0.5900000        0.2093917
    2718      10       6    1998        0.6200000        0.2078783
    2719      11       6    1998        0.7400000        0.4299877
    2720      12       6    1998        2.1900000        4.4464000
    2721      13       6    1998        2.2500000        1.6580301
    2722      14       6    1998        1.1600000        0.2653886
    2723      15       6    1998        0.8300000        0.2564743
    2724      16       6    1998        0.7400000        0.2511823
    2725      17       6    1998        0.7000000        0.2481800
    2726      18       6    1998        0.6600000        0.2443530
    2727      19       6    1998        0.6200000        0.2394721
    2728      20       6    1998        0.6200000        0.2347920
    2729      21       6    1998        0.5200000        0.2599671
    2730      22       6    1998        0.9100000        0.4720376
    2731      23       6    1998        0.8300000        0.2499650
    2732      24       6    1998        0.6200000        0.2457348
    2733      25       6    1998        0.5500000        0.2409203
    2734      26       6    1998        0.4800000        0.2359086
    2735      27       6    1998        0.4200000        0.2313217
    2736      28       6    1998        0.3600000        0.2271329
    2737      29       6    1998        0.3600000        0.2233022
    2738      30       6    1998        0.3300000        0.2202603
    2739       1       7    1998        0.4200000        0.2176950
    2740       2       7    1998        0.3600000        0.2147136
    2741       3       7    1998        0.3000000        0.2119971
    2742       4       7    1998        0.3000000        0.2105091
    2743       5       7    1998        0.3900000        0.2201193
    2744       6       7    1998        0.4500000        0.2133186
    2745       7       7    1998        0.3900000        0.2070763
    2746       8       7    1998        0.3900000        1.1705120
    2747       9       7    1998        0.6600000        1.1678853
    2748      10       7    1998        0.6200000        0.4111915
    2749      11       7    1998        0.6600000        0.4069864
    2750      12       7    1998        0.7000000        0.5787978
    2751      13       7    1998        0.9500000        2.0032306
    2752      14       7    1998        1.3100000        0.7311161
    2753      15       7    1998        0.8300000        0.2471006
    2754      16       7    1998        0.5500000        0.2404809
    2755      17       7    1998        0.4800000        0.2356692
    2756      18       7    1998        0.4500000        0.2305145
    2757      19       7    1998        0.4200000        0.2257072
    2758      20       7    1998        0.4200000        0.2213204
    2759      21       7    1998        0.3900000        0.2175786
    2760      22       7    1998        0.3900000        0.2142422
